date,PC1,PC2,PC3,PC4,PC5,PC6
1996-12-01,0.1033744150600111,1.038964187897827,0.047573376309810844,0.21842493206596414,-0.7359651636177215,-0.1945569982427727
1997-01-01,0.2855669459797039,1.4222478204266276,-0.39259094840544595,0.05681977670149885,-0.39326203425924766,-0.31184121364805156
1997-02-01,-0.34399401280856057,0.5474394927774356,-1.64994711666939,-0.03530707532616795,-0.05823671073790748,0.17421724440758257
1997-03-01,1.1288647205532647,-2.0399559284667967,0.19184469404404442,0.7690684857115306,0.32053825128017444,0.7292880051296439
1997-04-01,1.7613576279528727,-2.445933432565145,0.26174617911371595,0.8445838475159431,0.8112128866080361,0.3354771308130638
1997-05-01,1.9001800538667966,-1.8544025153515176,-0.2850512825972874,-0.16320955510180257,0.5843539792329087,0.2254991705598472
1997-06-01,1.3670233852113443,-1.9266309323860993,0.12654658962663135,0.30519218965026584,0.2520086133243493,0.3186939329233149
1997-07-01,1.2967068027882642,-1.8642149534799164,-0.46769152778339707,0.2707353865297504,0.6551769892598627,0.059952441605387805
1997-08-01,1.2779729490909686,-1.4344186941341261,-0.3122114203303161,-0.13799372398055543,0.6067888684539289,0.25976908212018557
1997-09-01,0.970320863079313,-0.9406433656794175,-0.1410657511833735,0.28447850780446493,0.13803613791137792,0.39965078547980715
1997-10-01,1.183005673021773,-0.4688986834033536,-0.6464001329724942,-0.010298722668096394,0.3829172782532979,0.2617894892957279
1997-11-01,1.189710024062994,-0.5016465695373107,-0.5646492431026056,-0.3053038965652659,0.10242693346497034,0.16271109739249945
1997-12-01,0.43063032395440315,-1.4728097319348277,-0.7663698754274813,0.07877422996646666,-0.03855013896860837,0.18313375905542756
1998-01-01,0.570953956510635,-2.7622954500219743,-1.00830015278756,0.49056226884580423,0.7127172171564313,0.46185481546013274
1998-02-01,0.008852652502006286,-2.244113374141154,-1.3821585711332995,0.4245305109966755,0.5888761196772136,0.6444771725663042
1998-03-01,-1.0682531423572432,-1.4975957743559278,-1.869851254427236,0.5672353736433318,0.343209107617215,0.639927200606762
1998-04-01,-0.4385313654068087,-0.8710279902780881,-3.1030074897792606,-0.4904928203684127,0.9534197568484919,0.3887350285825932
1998-05-01,-0.0004108904529134261,-0.9166058440906003,-1.7457602495807205,0.08257654857227248,0.48347430634850763,0.5273287728157472
1998-06-01,0.9400130781248182,-1.6182792125100047,0.11058887465933886,0.6300848937214516,0.2944427913772776,0.6364800299413418
1998-07-01,0.5485653493612439,-1.119116181147632,-0.3086484147166124,0.8138143207208248,0.6183240064663167,0.11983680261975398
1998-08-01,0.5699909384999167,-1.5223841032700398,-0.16321196951456396,0.8804122599516104,0.3762274845704845,0.3713706338186616
1998-09-01,-0.6674145384983807,-1.228630289733561,-0.5751200195501449,1.2077297195769772,-0.017765643696608713,0.3723728415357244
1998-10-01,-1.919989935581556,-0.02973114705276947,-2.973070779358209,0.6735901127068757,0.45413594095951537,-0.07555045941421386
1998-11-01,-1.403133766661544,-0.7239124800579276,-2.967465682686756,0.1498922272973502,0.4137311060847553,0.09963982443363091
1998-12-01,-1.405962181668451,-1.642618479271511,-2.801294957416739,0.30716446850732426,0.26879420040723145,0.21256031524572766
1999-01-01,-0.7350691259447281,-1.2127666161354316,-2.602806717341368,0.042926498191264484,0.6952987150779286,0.21306318875951752
1999-02-01,-0.8999703572024795,-1.4948309822651913,-1.861143124744739,0.7193964977910432,0.2576148398581424,0.43318175633993505
1999-03-01,0.14626251968414272,-1.0963622379871982,-2.061746990243096,-0.31358275372269284,0.665685662634109,0.7899209467365276
1999-04-01,0.04124648410784548,0.17550807443335892,-1.5392261923651114,0.41430067638471946,0.49167563232849365,0.7469303221383237
1999-05-01,0.5538630887628719,0.991657545934639,-1.2518906968102825,-0.48233284418729516,0.03654042496420806,0.29847438205358656
1999-06-01,0.18912832361214238,1.2512528886192893,-0.5941899352666409,-0.14677547560981186,-0.5412262934567452,0.011684987868182964
1999-07-01,0.8038046625124289,1.3242081047520684,-0.017121581875458758,0.26685011093278366,-0.2810245691928528,-0.3038190347544864
1999-08-01,1.4253630192411673,1.3007161848745064,0.27589382461035683,-0.29274045524917436,-0.24980484277110127,-0.1393543766422266
1999-09-01,2.0947729703846143,0.9202222188229076,1.1703567712171203,-0.1351609073402058,-0.21464196798197,0.14572615581369952
1999-10-01,2.3582782541974905,0.5286176290455241,0.3548494041839955,-0.2223633473266351,0.3606576600596689,-0.27619527419571327
1999-11-01,2.2834977591278016,0.2856724466070356,0.7600722814941592,-0.21297828060618262,-0.03128127123263025,-0.17386295521774098
1999-12-01,1.9424334091035798,0.025639577008790493,-0.009277554735071747,-0.6528211105028645,-0.0346253928838296,-0.08648462430453535
2000-01-01,1.9063941690989017,0.07730460560708097,0.33993592469931155,-0.2752900133566679,0.024116494204272754,-0.10063773872470988
2000-02-01,1.6580010707331603,0.5142126241700394,1.194061837234238,0.24405118640846868,-0.2340919356905854,0.2467567352433614
2000-03-01,2.0863478434377356,0.7857329028896664,0.7679265499899823,-0.08954803662149868,-0.13987598900526943,0.6301405669446449
2000-04-01,2.5738426384388178,0.4621863875271658,0.2859619857836772,-0.4288772673850142,0.4374055296025259,-0.0363240110459653
2000-05-01,1.7341136219244162,0.5592061014880519,1.122081290653231,0.27648975079188554,-0.2833300453787977,-0.1030119985074599
2000-06-01,1.6631752527138608,0.9798395814492576,1.4654387427734965,0.11651683974499338,-0.3419090960380493,0.031186582043603528
2000-07-01,1.2856836846222248,0.723114023473106,1.1870570888985257,0.22088072786849744,-0.2894289930215357,-0.033004698698553124
2000-08-01,0.2682049380957112,0.3285846808511915,1.3870427202608124,0.7572440317505571,-0.6063795956582828,-0.06178458850567632
2000-09-01,1.2953778686025634,0.6308162370283102,0.5831147433530453,-0.5491330740066963,-0.1424838686058254,0.1549003510773148
2000-10-01,1.0812159527477117,0.6722629776619574,0.5400890357381398,-0.37411829595547486,0.021557142888747882,-0.15796851517383137
2000-11-01,0.8723237629861997,0.3372618291371333,0.3643847293790959,-0.27376730668021365,-0.23141809514347433,-0.08093351931836759
2000-12-01,0.6575264285996671,0.5995335870852111,0.18536294309625834,-0.35634839015420083,-0.5639824837424188,-0.18829108679010337
2001-01-01,-1.5452104698560305,2.131102570733356,0.5402283322600232,1.1835913800011997,-1.2896161466769764,-0.21105552054319987
2001-02-01,-2.286239836910907,1.595543748565301,-0.813158562257744,1.2304504823249998,-1.0592075599487014,0.1653958760877629
2001-03-01,-2.547118902803864,0.967359887549026,-0.7310882053929069,1.3947769564901655,-0.8473127252650917,0.17439019063730665
2001-04-01,-3.0273588523223536,1.2280663370412035,-0.3395121815323232,1.2813687731391257,0.24985545354075134,-0.3147765488180434
2001-05-01,-2.727326839444557,1.1974101172403144,-0.4377161376554941,0.5115967082263921,0.49736150689823666,-0.008369963061528554
2001-06-01,-3.3769269164419384,0.3996520994656504,0.18864610671307508,0.6200238560548121,0.6985426582111622,0.09153240744653109
2001-07-01,-3.8049048562294914,-0.8210927139744513,0.3665617463002228,0.3566705473768359,0.974034897233891,0.08009367247952225
2001-08-01,-4.107412360931834,-0.9828237774406259,0.8436467454206642,0.33215746461407236,0.96001727409542,0.060677573126935544
2001-09-01,-4.151845171393962,-0.7847166828488725,0.7839414425997736,0.09562097685049253,1.210448836472138,0.2983979314864159
2001-10-01,-4.4368437185697385,-1.50911052318245,0.5857721974111353,0.37081301653436416,1.4507207566463907,-0.27366193528712157
2001-11-01,-4.333362633216749,-1.4093054764978334,0.6463967996237814,0.09151371977597744,1.0905029774307853,-0.42818668180534636
2001-12-01,-4.265571542594854,-1.7660138128808525,0.6190074648391861,-0.17642572391098332,0.550254206632834,-0.9273816915675976
2002-01-01,-3.6274233046602613,-1.3593722489829871,0.43101916352520325,0.15087709987895304,1.1356308737128593,-1.4465511566548366
2002-02-01,-3.250929782104283,-1.0159041355284901,0.4581378671539132,0.18824273609261066,1.2543451205256282,-0.5909201004207919
2002-03-01,-2.744364505053312,-0.14418363919973165,0.4676427604995521,0.4539329638321792,1.532396064500509,0.4418467949240793
2002-04-01,-2.4985372508998767,0.38632148967523483,0.6305289379741164,0.8292054038970023,1.7827253101787377,0.32624465830158317
2002-05-01,-2.273705064134198,0.1931401673703711,0.6367924936585629,0.301761757452079,1.2332016388740559,0.1553386516000178
2002-06-01,-2.0797489918907957,0.2141832329504353,0.694440904356202,0.06207967662254399,0.8262224011652279,0.10154978489227219
2002-07-01,-1.8985266896128163,0.4449169009382897,0.7770483387260156,0.042683225861601004,0.9715328031064305,-0.2864499543587704
2002-08-01,-1.5184479629787342,0.7116116287695299,0.747814590092586,-0.36590830912498895,0.8642715212507392,-0.057757747161044135
2002-09-01,-1.319174919554839,1.278615973645934,1.0584704656109742,-0.8683332846927762,0.7122309332304126,-0.1363874420709209
2002-10-01,-0.7692105414857164,1.3530080939368676,0.7898540945595596,-0.7706869962563667,0.6312181569282904,-0.3881594844841098
2002-11-01,-3.7355649966942734,1.9652569707213008,-0.4772969635562012,0.20955385659682713,-0.20860521900495466,-0.5873513911785545
2002-12-01,-4.142730559175728,1.4109159899734194,0.667882747254181,-0.1538732738674795,0.22157226969777133,-0.7312852779072914
2003-01-01,-1.7646955762752934,2.090954776084789,-0.16914827298448698,-0.6329760769961292,0.5118935139089724,-0.7167331913054578
2003-02-01,-2.4756066226741087,2.618014856217447,1.1674289020745947,-0.5315759217670093,1.1432366790366095,0.004524509218766751
2003-03-01,-2.663217054394827,2.674202461245598,1.6768147977208496,-1.0315283838639002,1.5976594629865455,0.18809317219469796
2003-04-01,-3.0273716612828325,1.1517734054106543,1.5142877988868944,0.05981162351237024,1.5424435205163147,-0.46811313958518935
2003-05-01,-2.971379186213854,0.7755624675188973,1.5089426562017287,0.25334852829997834,0.7960100425774352,-0.527998122766362
2003-06-01,-3.0760965169180885,0.9635290501369601,1.64991041812402,0.42001034308155094,0.35687899265615286,-0.4917565532007974
2003-07-01,-2.762843111208391,0.9798054215669955,0.58869729409938,0.320459184041507,1.0218908863348617,-0.9982053038106823
2003-08-01,-2.295609393044359,0.8515410929797961,0.5200646254528913,-0.16511183165793575,1.0237534465644718,-0.43876415028367066
2003-09-01,-1.9493043235712466,0.8760446105087819,0.21821097481085533,-0.0502460042078956,0.5670160319831334,-0.1486497247633755
2003-10-01,-1.0215558268485252,0.9353183677403533,-0.7747362129167181,-0.0023104117077643593,0.19817357544376812,-0.6546098876350022
2003-11-01,-0.22283611990325003,0.3311209089215469,-1.406025619519186,-0.8548061001119013,-0.008010674240085947,-0.6576107645623636
2003-12-01,0.15596562686471738,0.38265527993204984,-1.5718064315343672,-1.019910884290728,-0.5402360375099862,-0.7498022060774785
2004-01-01,0.8724716732264239,1.4836806341367104,-1.3959022268880477,-0.3682707612953714,-0.5163945014665685,-0.29982629656792936
2004-02-01,0.9884102628381051,1.5785356480966497,-1.2226359078007139,-0.36700986538007174,-0.12889815035629637,0.45082203947630595
2004-03-01,0.6429396011683264,1.8151430479027808,-0.8615701643092335,0.334381927827452,-0.6544773122747267,0.5868509838720691
2004-04-01,1.0993033432182342,1.7719038556184499,-1.030784339492207,-0.012492426131220702,-0.3167963992282826,0.1159377933867742
2004-05-01,0.9879182488978087,1.7678495005332153,-0.7723289010605425,-0.00930961858569912,-0.4568753395515825,0.24356128517778391
2004-06-01,1.9227486351645422,0.7444830024584767,0.8307511334948725,0.10682541479784535,-0.3474139310153057,0.3046669486218185
2004-07-01,2.820875761186643,-0.029713644813258,1.7324114676617575,0.06757057518076492,0.049574690640398655,-0.19579447763547436
2004-08-01,2.5412477121748487,-0.09184570313467777,1.3815421307385665,-0.35565876764743387,-0.031011987197498425,-0.15303270282859713
2004-09-01,2.223188244818576,-0.264087067429138,1.1809786489547482,-0.3459459442238543,-0.11178012701181139,-0.05051335720792971
2004-10-01,1.9758619840348737,0.30742057930012334,1.176816928603403,0.35492042825831316,-0.14240225496563075,-0.3583687456786315
2004-11-01,2.0640039542473745,0.3250383490607883,0.9834492522877778,-0.28546486457658937,-0.17357675767207192,-0.2628109808912251
2004-12-01,1.736382887040023,-0.22056718545096454,0.9886928654376327,-0.3144616569703429,-0.3998822415078222,-0.3781976179520326
2005-01-01,1.9696849959070395,-0.012626165954626178,0.5822094149585557,-0.34741530711113366,0.05016715935991567,-0.5846755496423787
2005-02-01,1.6229122148049466,0.32973164462013227,0.8640457509277303,0.36389091107881955,-0.23981820365661521,0.03537429778187047
2005-03-01,2.375225489008357,0.9226463320958908,0.36781060658676484,-0.48322786729752365,0.1758453847609499,0.5707464673384395
2005-04-01,2.325246675033176,1.0985550149085008,0.3574832939698704,-0.03322869015483154,0.0874269673320287,0.4338725907487584
2005-05-01,2.2200383986267958,0.3801707465612617,0.25576556664850725,-0.4522404922100246,-0.009592764933866293,0.26657674906442086
2005-06-01,2.1058264710135415,0.1287054517981988,0.0752057386061975,-0.6767647822238548,-0.12191610116685536,0.20059630955967062
2005-07-01,2.17491268503719,0.5928083560537137,0.31467941619990863,-0.2168036845269855,-0.04932062563220774,-0.12530434759327727
2005-08-01,2.2291124222372414,0.6425686846676991,0.4456361998930115,-0.3980631489791506,-0.09481168482801461,0.0960719186048211
2005-09-01,1.8557755863982988,1.399259200148168,0.942855980472777,-0.11937644961659466,-0.26585641431778584,0.3103066170871517
2005-10-01,1.740028493107482,1.3184816351601913,1.0226654767540633,-0.03164760898674768,-0.13112662217591697,-0.16733209593433962
2005-11-01,1.4918756556755248,0.27807388481765993,0.9137452005092275,-0.037547880321531446,-0.5021011467453458,-0.39292452357653485
2005-12-01,1.5446817690640953,-0.18460336368795394,0.6906733192945516,-0.47048016621951116,-0.5144579906792925,-0.5175811261696872
2006-01-01,2.1222350150930707,0.06639049572749411,0.21507952038475908,-0.48057651168901105,0.1990935436914174,-0.5502418460152165
2006-02-01,1.6533232991486995,-0.4659096685064102,0.35050700771306625,-0.029747561385480292,-0.0651903368080764,-0.21297267025708222
2006-03-01,1.8240622005790055,-0.41208301056260715,0.09941303767363063,-0.205270403769528,0.010492823214517166,0.18643090560984044
2006-04-01,1.8620359146568277,0.04488668876337376,0.29947741375025233,0.0425103176388506,0.21835172421532523,0.24864755091228868
2006-05-01,1.9333031289421778,0.19957050144283006,0.3198006932097505,-0.37994341397719256,0.22933360819521975,0.384713334543555
2006-06-01,1.6025985532812879,0.19272106030096137,0.4429658387268983,-0.3501378280049747,0.04197813009519891,0.34964408344173875
2006-07-01,1.3635313708804566,0.3417885230365806,0.8962117610820277,0.19269882592449195,-0.14182814210070005,0.11839014447830086
2006-08-01,1.2253995521553138,0.7359613861061994,0.9521660425388,0.009607981103602059,-0.44003038319920923,0.04971454626082546
2006-09-01,1.3104613788520156,-0.6774045031798341,0.1275687832743465,-0.6203539811680376,-0.12211060147857622,-0.00410040415592855
2006-10-01,1.0404237708052615,-2.048798452210493,-0.4249329186607329,-0.507851297441531,0.42646322828591576,-0.4243027168559815
2006-11-01,0.8323613114425203,-1.043071617499651,0.04876726860030345,-0.40817248147255747,-0.3756384198792522,-0.7432503664843314
2006-12-01,1.1706153213188188,-0.7019814437107044,-0.21832520501163266,-0.8014324207680257,-0.45489640418529514,-0.7790275643444546
2007-01-01,0.27471647314929837,-1.140377433588543,0.04231176547710247,0.7681137800423379,-0.4460599563824462,-0.8931795915948352
2007-02-01,0.8557141507092623,0.18019397085305056,0.09406218975704694,0.12705260911087324,-0.39658290122711426,-0.3807873502753424
2007-03-01,1.4966673329060525,1.390312966880082,-0.06100580675146494,-0.10562819982629168,-0.08408898219698602,0.5044593343952568
2007-04-01,0.8934090868054061,1.762044999274973,0.3028500686179239,0.5976680815274227,-0.0264991628807677,0.12213200376391224
2007-05-01,1.1283039658711922,1.5934139229272861,-0.07401957454197139,-0.07014556906468905,-0.04019755112306089,0.2561038015524407
2007-06-01,-0.23165804668960743,1.3692070329679504,0.48458348869372975,0.8693163513277076,-0.7224156419088037,0.06341606544994159
2007-07-01,0.05672691720980261,0.846181551470706,1.9549118824097236,1.5515802349533176,-0.7415467422142854,-0.40228677182098155
2007-08-01,-2.7035127891488555,1.4278826710073211,-1.6929360719221458,0.43750264768860414,-0.6090180249500474,-0.5214122683796615
2007-09-01,-2.618434711396862,1.308507980489476,-0.9229017190360738,0.8390743134958929,-0.9194383703269351,-0.43889123737243374
2007-10-01,-2.3264314705760176,1.4176963418605073,-1.053585867353496,0.8398273545210839,-0.7227327551778258,-0.6948695403587671
2007-11-01,-1.9783380550938725,2.0062356534636843,-1.0447989746724453,0.6540700299854243,-0.9795919036202212,-0.4712689022242628
2007-12-01,-2.5668977878814636,1.6606654995317247,-0.5330950112304103,1.5250285135539428,-1.5493473779136413,-0.5112630435673885
2008-01-01,-2.1891377536019743,1.9773728022071917,-0.5203158045583207,1.0500184567468236,-1.3567115568813148,-0.15865286458048472
2008-02-01,-2.1507147158941944,2.175959248813219,-0.8871777339222999,0.4049415224730164,-0.9699324268576743,0.08429772266712977
2008-03-01,-2.3488145344394744,2.6214153622231655,-0.052672432722820406,0.6682640194825047,-0.8129764064867071,0.39400882008197763
2008-04-01,-2.4392008583537796,2.4746316743670422,0.3914767181295392,-0.012861411016694468,0.7423690042087541,-0.11035766187079896
2008-05-01,-3.4572407010020454,2.532482951624554,1.495055584020069,0.22947392756370122,0.7813704472360847,-0.07307692920021022
2008-06-01,-3.368013989973586,2.266186515265995,1.7297854238956891,0.1247816136212534,0.8959716468612486,0.0033013261536340988
2008-07-01,-3.2365753447256806,2.0548240239354296,1.8488730041106474,-0.018877208755557984,0.9218246333059668,-0.15477369457504125
2008-08-01,-3.4279257393955103,1.1437717992005423,1.855959037882639,-0.08214073184618154,0.828336538000962,-0.24867872179223433
2008-09-01,-3.344745984775585,0.7284526252989157,1.648948788414129,-0.4405252046969028,0.9049412387548634,-0.2969385417570564
2008-10-01,-4.562514804285433,-0.7272955385624945,1.4645145674839646,-1.5450764770531036,-0.8890767873437948,1.2065181485831427
2008-11-01,-5.017383168128024,-1.9092854033214812,1.117407096032228,-1.7151171460117127,-0.9940707664204839,0.31365922920085754
2008-12-01,-5.108020268231343,-2.4303899673239413,1.066714851119669,-1.6831375331688918,-1.15337105107844,-0.22135822834621754
2009-01-01,-5.0093878974226485,-2.256908694797528,1.278594879609634,-1.9074190383403509,-1.5516302170336067,0.3787531807414593
2009-02-01,-4.657018765348547,-2.12414334679062,1.3715372528432082,-1.6025660590587414,-1.260330154490148,0.33470480415368026
2009-03-01,-4.375640513873851,-1.9453050118919175,1.3866517133842597,-1.4851622175017583,-1.0666001664101623,0.2871745670276794
2009-04-01,-4.090368237369537,-1.7037171805956088,1.4249711704215378,-1.461631522577438,-1.0546033261289418,0.3824941355458486
2009-05-01,-3.7480181259458805,-1.431748090776241,1.4690055704323526,-1.2681583697191114,-0.9834637684980636,0.39553547122843147
2009-06-01,-3.3239983343449064,-0.9603397315184664,1.4882909778927718,-1.1179956365960952,-0.6998103906111731,0.7087950909985976
2009-07-01,-3.0466508235364165,-0.9101227399501196,1.335783041375712,-0.9838137851932027,-0.40998623087092617,0.48839020975103886
2009-08-01,-2.722312867402813,-0.45387737635589465,1.3822324789368425,-0.8901732064847538,-0.3147856266193854,0.6118928724178505
2009-09-01,-2.587562592199899,-0.1572100922973413,1.3772218800834095,-0.7114151413828649,-0.17792952874654422,0.7093769314414357
2009-10-01,-2.323909350888411,1.0847443918413422,0.9596012227440226,0.05731053421897925,0.8446865990204018,-0.699562256596987
2009-11-01,-2.353264940846392,1.7750563983707792,0.6952318972201513,-0.32591363042892607,0.5140540296745468,-0.8383126759807307
2009-12-01,-2.308029008316911,1.4260068399240038,0.8268452761015765,-0.4946842110308003,0.4263466576615471,-0.9243251072108933
2010-01-01,-2.0346760967648185,1.916005998255585,0.676416302946209,-0.45020546297338193,0.6747922618425286,-0.9596087862644893
2010-02-01,-1.7814388585966445,1.159877025488365,1.0589205257051535,-0.5383981211185714,0.5999706174951043,-0.6320900500848504
2010-03-01,-1.0774669768063172,1.1643727331497264,1.8418062041807346,-0.15243044001416606,0.42741336221935344,-0.07481768402147025
2010-04-01,-0.05471481111209631,0.9385040440514109,2.2241927814919684,0.5416988748116089,0.6453612177590349,-0.3103087142401421
2010-05-01,1.3787222182468057,0.6473335905231835,0.7628756636272629,-0.06834022825720854,0.21970331823433775,0.09001529562744508
2010-06-01,1.4302744113533303,0.09663429555578518,0.03944019486394057,-0.9153725314688678,0.2923302500892271,-0.0026521642041681392
2010-07-01,1.2621483485072615,0.13775909272905273,0.08245313244989327,-0.7622532416481531,0.48835355328101193,-0.3534699386747778
2010-08-01,1.0336766591390476,0.1532047954989123,0.47872141709823673,-0.4389941011465165,0.17982397462773103,-0.14621693926929968
2010-09-01,0.6722620553877667,0.0755465324923642,0.5794506653150017,-0.5410085255664738,0.19269822643178258,-0.09379679297653769
2010-10-01,1.189092797904296,0.5397445559582087,0.13010647911341267,-0.30762763184279274,0.058003960686293765,-0.35679032843717473
2010-11-01,0.0914866468991089,0.8562845521833734,0.9048941083267465,0.7289475789643811,-0.8107215639972634,-0.4036189990953233
2010-12-01,1.0710795790455983,1.3940672245177388,-0.14124912590998073,-0.7435940392452457,-0.27130612641889285,-0.03278461976714181
2011-01-01,0.8853820515761637,1.979680261711711,-0.7077937532408678,-0.9184243859793139,0.16671566077282995,0.4531956091929681
