,hawkish_beta,dovish_beta,hawkish_r2,dovish_r2
1998-01-01,,,,
1998-02-01,,,,
1998-03-01,,,,
1998-04-01,,,,
1998-05-01,,,,
1998-06-01,,,,
1998-07-01,,,,
1998-08-01,,,,
1998-09-01,,,,
1998-10-01,,,,
1998-11-01,,,,
1998-12-01,,,,
1999-01-01,,,,
1999-02-01,,,,
1999-03-01,,,,
1999-04-01,,,,
1999-05-01,,,,
1999-06-01,,,,
1999-07-01,,,,
1999-08-01,,,,
1999-09-01,,,,
1999-10-01,,,,
1999-11-01,,,,
1999-12-01,,,,
2000-01-01,,,,
2000-02-01,,,,
2000-03-01,,,,
2000-04-01,,,,
2000-05-01,,,,
2000-06-01,,,,
2000-07-01,,,,
2000-08-01,,,,
2000-09-01,,,,
2000-10-01,,,,
2000-11-01,,,,
2000-12-01,0.0491012411835698,0.042774435868018504,0.019824238025147975,0.008819811559625593
2001-01-01,0.059147320907196384,0.10507785936061047,0.019071221338053772,0.041980533661021335
2001-02-01,0.0751005602197459,0.10160667702749328,0.028515943524473238,0.038597809451200824
2001-03-01,0.05059705197011337,0.0762050062163065,0.012754167882297687,0.02157603334680641
2001-04-01,0.03479084586226718,0.07698686971114158,0.005815183564193449,0.022397185487794645
2001-05-01,0.05153349737329071,0.0636304508551451,0.012106986281829504,0.01617429236629541
2001-06-01,0.025780829852059328,-0.010100156970592468,0.0030220957484893896,0.00046002701489121186
2001-07-01,0.018850831577531445,-0.017361595397333514,0.001525398035911526,0.0012223768038096914
2001-08-01,0.01539589330292169,-0.01477726904179718,0.0009683238353926874,0.0008968816865978158
2001-09-01,-0.018417498302171775,-0.015914952628999387,0.0014179501100745966,0.001140398723111635
2001-10-01,-0.018641613023427116,0.031116694830420955,0.0015942861943905127,0.004330679752513065
2001-11-01,-0.018545865133596566,0.03742620485555614,0.001615832316392941,0.007240986870386932
2001-12-01,-0.018728666105766623,0.0336289756787753,0.0016454950739322079,0.005974238735386379
2002-01-01,-0.01872300625263205,0.02294764281127019,0.0016504678265994905,0.002833071411845252
2002-02-01,-0.018622253206635374,0.03115171033308927,0.001608931081935948,0.005291771781418569
2002-03-01,-0.018558801520764084,0.026841533080483072,0.0017148616730732606,0.004234749766291861
2002-04-01,-0.018535421678812072,0.02658506001156184,0.0016963056037635886,0.0041207398860105635
2002-05-01,-0.018517544740093615,0.026201405557227456,0.001727928869994378,0.004085867351073111
2002-06-01,-0.017882961654572996,0.02862420396995377,0.0016131662804252092,0.004820662370504948
2002-07-01,-0.017882961654572996,0.04172058891844405,0.0016677812516954582,0.010373875512156712
2002-08-01,-0.017882961654572996,0.0477644759200913,0.001707732947838635,0.014138657469598874
2002-09-01,-0.017882961654572996,0.04555411977974183,0.0017827535557270544,0.01347866677406136
2002-10-01,-0.017882961654572996,0.049041159962565174,0.0017384513141944207,0.015277595129576677
2002-11-01,-0.017882961654572996,-0.025882209050568657,0.001021110270496349,0.002395327577437507
2002-12-01,-0.017882961654572996,-0.037042626172888116,0.0010196884083865816,0.004432536827462788
2003-01-01,-0.017882961654572996,-0.13580803988183857,0.0007710146969432865,0.05127936009745488
2003-02-01,-0.013042706750785931,-0.136650467068932,0.0003247041996751535,0.05124493777727842
2003-03-01,0.032040482706133806,-0.13317566341149095,0.0015199667280409862,0.050995458526806745
2003-04-01,-0.010320866361167927,-0.1539982368099981,0.00013458901532507238,0.0662355676140534
2003-05-01,-0.08099601402371467,-0.15743398991939497,0.006754703212279291,0.07059351346214726
2003-06-01,-0.10378314511634615,-0.15479345227433317,0.009179032560424086,0.0692641444686886
2003-07-01,-0.106114987168143,-0.17479151561381806,0.009521115602130188,0.08351119376180179
2003-08-01,-0.11290728133116851,-0.17503704025975092,0.011001058725159255,0.08559195889871792
2003-09-01,-0.014944393893191375,-0.17790689040499108,0.00016608432897510144,0.09288076245225728
2003-10-01,0.01995915199416366,-0.17665139176515657,0.00014324665533297517,0.08792331351888635
2003-11-01,-4.910832170587997,-0.1568175454123988,0.05620867628263436,0.06904377920362655
2003-12-01,-5.0740015360909805,-0.16356374742142799,0.059714199845308874,0.07258064378550048
2004-01-01,-5.876447217321645,-0.24715956477205828,0.09728183985919099,0.1911271477370855
2004-02-01,-5.515564253691881,-0.21368455437739475,0.06848007653205315,0.1539744601238188
2004-03-01,-0.15090947269082836,-0.1972282803055566,0.013016788734164965,0.13548544431568404
2004-04-01,-0.1612418616969176,-0.19614137626738096,0.015292937907939747,0.1354439315615004
2004-05-01,-0.13394150441838226,-0.19580061487888553,0.011266264616635132,0.13026150478484888
2004-06-01,-0.19088206984594586,-0.15181450094537727,0.026461757422236373,0.06675594559071024
2004-07-01,-0.10128896189052712,-0.1812768403957239,0.008446759511550944,0.09654821807021231
2004-08-01,-0.035103052800661956,-0.19496113746494373,0.0012602664458019532,0.11262974700170854
2004-09-01,-0.011332619084736434,-0.19120363003790677,0.00013596398803763482,0.10730687562023539
2004-10-01,-0.011307587937598148,-0.19545836331984456,0.00013558458429261102,0.11393175578774907
2004-11-01,-0.016280624278188632,-0.21757747197489627,0.0003208810755678261,0.12383528596206181
2004-12-01,-0.012763714136879425,-0.25314803258479157,0.0001952009080425975,0.14664083378600418
2005-01-01,-0.012668164667913217,-0.248321647612252,0.00019456671692832063,0.13960504348994848
2005-02-01,0.02354153561648895,-0.2681258497924997,0.0007759244052337343,0.15400916636501755
2005-03-01,0.057139686349014694,-0.2633203916332808,0.005105909751822442,0.14598414466897525
2005-04-01,0.043812375697497546,-0.25666052204330003,0.0032588244696432215,0.14548749357870344
2005-05-01,0.04923485253538769,-0.23730084803534285,0.004224751146798695,0.1301188697432257
2005-06-01,0.0559386194615228,-0.2313773279155295,0.0059826882937978375,0.1308380800566313
2005-07-01,0.05453583460794298,-0.21215865103851508,0.005753073461768099,0.11912285819378975
2005-08-01,0.05469492279824997,-0.22181512911678217,0.005806733870936414,0.12806961948464304
2005-09-01,0.06688334412826034,-0.22201273291855572,0.008954616569528406,0.12641157155875316
2005-10-01,0.06648663030980541,-0.2276740992337062,0.008926061368299902,0.1335518287032655
2005-11-01,0.035230519212036134,-0.12927636165144313,0.0053437981331200925,0.07221446771126358
2005-12-01,0.03583048834106652,-0.1249403491092016,0.0062243541724005275,0.06896883067549779
2006-01-01,0.040060212153084314,0.004604246672430486,0.013585870428490182,0.00013578105518933733
2006-02-01,0.03531879110499725,0.006519831326257145,0.011170922652180323,0.0002870254720475191
2006-03-01,0.03448780452059973,0.01979244784832748,0.010879387430711094,0.0025128049033398708
2006-04-01,0.03419332286462112,0.005804169811251576,0.011125306855324727,0.00021799572000344268
2006-05-01,0.034641518648669684,0.004776707525675278,0.011485316503358973,0.00014671200999115917
2006-06-01,0.0346121871113618,0.011238058862567924,0.011166074937170867,0.0007701222994202943
2006-07-01,0.029645739703578592,0.014914439892280756,0.008143291552505249,0.00131828797178474
2006-08-01,0.03230062613558706,0.014904159746938364,0.009857245452491377,0.001331745572184293
2006-09-01,0.032061289460875365,0.01960474697555719,0.009900988771900146,0.002301781552653675
2006-10-01,0.031529585557075884,0.018252669038810895,0.010655600188558167,0.0022201047632468764
2006-11-01,0.031404736053719205,-0.00977066963385898,0.011665338904889966,0.0006683365178438387
2006-12-01,0.03223208613435952,0.026932338162079395,0.01236279780323534,0.00657754771393032
2007-01-01,0.02890531695273177,0.08821736732609159,0.009358408986689902,0.08418599652293231
2007-02-01,0.039777682517340915,0.10827915943439419,0.017037108955448434,0.1265779633222017
2007-03-01,0.07856282418955014,0.05665696423225926,0.05034047668640981,0.037389331897868056
2007-04-01,0.05095251523375557,0.056156520365029744,0.02229783674898256,0.03565239082091237
2007-05-01,0.03018535552053556,0.05857625781487231,0.009082066070593278,0.03922019079970612
2007-06-01,0.04920672246139874,0.01687800815695138,0.020552664887536553,0.002728680756644425
2007-07-01,0.025445697696569593,0.043459927045154834,0.005971607129863219,0.01952292516064452
2007-08-01,0.01411811681236508,0.09835946227581573,0.000796710836673883,0.04686430733606163
2007-09-01,0.011030403985652129,0.09664963724830496,0.00047690548947260135,0.0446621349205013
2007-10-01,0.01873381050694653,0.10620425418772889,0.0013849690877574183,0.05647140841720009
2007-11-01,0.0020781535216362755,0.11217628615496547,1.6205878312835095e-05,0.061504015847934475
2007-12-01,0.0012467933366889215,0.1163668986263967,5.755278649236499e-06,0.06578493598645489
2008-01-01,0.0022734395246983715,0.09040959542264859,1.896189627601776e-05,0.04285113311830056
2008-02-01,-0.0076096132869350715,0.0909617616232476,0.00019560213662696136,0.04353581755148879
2008-03-01,-0.04829723376588484,0.0873274290698992,0.007658802453491424,0.043158521697204404
2008-04-01,-0.05578571886946262,0.08830300506860597,0.009456958530212143,0.04285051219670833
2008-05-01,-0.057365295130295146,0.09208324448155006,0.009250720451171224,0.04255432196774559
2008-06-01,-0.06080463414441503,0.09413155609822506,0.009405360570680216,0.04195989371253381
2008-07-01,-0.06603723568350837,0.10375144042628191,0.010917433271126858,0.04800987485384438
2008-08-01,-0.0658058024423377,0.10346967250881188,0.010873621960635193,0.047904132262646386
2008-09-01,-0.07830371449082435,0.09187101706434792,0.014615633387508332,0.039724959038231866
2008-10-01,-0.1390482147128804,0.07240760797989769,0.05759250742154951,0.02323770882246556
2008-11-01,-0.10251446680031609,0.06439050565299807,0.03424069801831866,0.018854562120913965
2008-12-01,-0.10179868778121115,0.06320740829708538,0.030597309499117067,0.018337584325799152
2009-01-01,-0.11227388645442986,0.06274098279339375,0.03826488303088565,0.018711912612734517
2009-02-01,-0.10968487538990783,0.04854499084245511,0.03582279875950421,0.011442799702546792
2009-03-01,-0.10581238931797657,0.058202729228396255,0.03288680571169889,0.017303276864456214
2009-04-01,-0.10653648606015985,0.06309215287457264,0.03295304924858301,0.02036701465497745
2009-05-01,-0.10428191193311331,0.05525166868617697,0.03093206990466126,0.015644219798350095
2009-06-01,-0.10441154829008881,0.0496498912451407,0.030415868125722275,0.012471780355841117
2009-07-01,-0.0710059218573783,0.053237144713807215,0.015640478924471103,0.014302783228356425
2009-08-01,-0.08419164971275384,0.05076061208327985,0.02454968838948057,0.012871021589328138
2009-09-01,-0.08242686992638433,0.04365084814542648,0.023260527212080495,0.009869704255949853
2009-10-01,-0.051402788588467495,0.04474540782724143,0.010675012956544983,0.01030917333918382
2009-11-01,-0.0507362381166809,0.04191431886520661,0.010978850016502895,0.010180471123046297
2009-12-01,-0.052803079723130905,0.023745661619035005,0.012459761809409678,0.0030566377166968356
2010-01-01,-0.051018795539529926,-0.00856742634085898,0.012044398302301368,0.0003562698039776618
2010-02-01,-0.06303870328530105,-0.042585152434230084,0.018422232496273224,0.007775012156875351
2010-03-01,-0.034415205551363084,0.0077329828602340145,0.005907085683866749,0.00021844309346556222
2010-04-01,-0.017243932288143242,0.009161029056933851,0.0013315988375518497,0.0002901636257133287
2010-05-01,-0.05130707497467181,0.017161330150846164,0.009597155497596668,0.0008736075400756556
2010-06-01,-0.04970292451489936,0.03986483569049938,0.01010384107709454,0.005273760942214785
2010-07-01,-0.0500523064524443,0.04041560830243383,0.010256752010559072,0.005422730796952634
2010-08-01,-0.0409469092451502,-0.012693451263494814,0.014000267269465419,0.0011156495905361035
2010-09-01,-0.04678627868464008,-0.010335927559995097,0.018030542565844195,0.0007213948404077506
2010-10-01,-0.055660999109060895,-0.015119585188770547,0.02497522451161085,0.0013874520815739806
2010-11-01,-0.08287180745859525,-0.06337146343755981,0.0496736166580112,0.02297436137434355
2010-12-01,-0.08599519435629838,-0.09712186393036755,0.051544957879890003,0.05581531778346279
2011-01-01,-0.07339496423477719,-0.09347007490218073,0.03978724108804966,0.04698320376305737
2011-02-01,-0.08008426706741029,-0.10052617484835055,0.04617087933693003,0.052746423479324664
2011-03-01,-0.08545398711777455,-0.10469378407274896,0.05250235843399502,0.0560552747663398
2011-04-01,-0.08117945463998323,-0.10076304814556904,0.04768383150977633,0.05202113769869566
2011-05-01,-0.0799626097741719,-0.09911401576194327,0.05315286475080693,0.05686432441075902
2011-06-01,-0.0824911649826936,-0.10216659667178427,0.057336522916807714,0.06056258491947368
2011-07-01,-0.07814146403535442,-0.10044222167838328,0.05655919099552544,0.05842762064039204
2011-08-01,-0.07682837420038253,-0.10218726262167083,0.060136879569549995,0.062370764677276376
2011-09-01,-0.075083568093777,-0.1104903020395113,0.05696511635681344,0.06812765440893087
2011-10-01,-0.028955469390849545,-0.08137192377336532,0.009037863005423894,0.044798719891889424
2011-11-01,-0.06547625616130262,-0.03927127295669219,0.03996093863694512,0.011046885606039582
2011-12-01,-0.0710686851761075,-0.03488673642169002,0.04642747907672175,0.008529173733172406
2012-01-01,-0.07451625684723276,-0.044949242471161215,0.05110033009013905,0.015894368185203213
2012-02-01,-0.0758686024586086,-0.03372191998321685,0.0528555751755759,0.00887228881933832
2012-03-01,-0.03811971618755441,-0.046163062460486806,0.01191638649620696,0.013107066606872074
2012-04-01,-0.029447730485129754,-0.06693547987434968,0.006881193344425002,0.027550208446093384
2012-05-01,-0.01775693967975776,-0.04322382361224689,0.002449211665304317,0.011350938939980236
2012-06-01,-0.018676737387967168,-0.03226428319558663,0.002552993478007176,0.005945843864187912
2012-07-01,-0.029867081382887364,-0.032214731081331265,0.006112199747402736,0.005857988316488338
2012-08-01,-0.021726006547098328,-0.03158716035993145,0.0030238017524185355,0.005644159510970562
2012-09-01,-0.020743712904996124,-0.038248636966495046,0.0026350500605875796,0.007558120211667731
2012-10-01,-0.03324302031861157,-0.03899842727719476,0.005731854388376578,0.007867502542849215
2012-11-01,-0.04007244183877422,-0.050073584689271936,0.007800321017437145,0.011100490158503208
2012-12-01,-0.05185760528162535,-0.055354703681095165,0.012111592645995055,0.011629774720142191
2013-01-01,-0.05162526772423518,-0.040266030467135845,0.011589630725793049,0.006069178627270296
2013-02-01,-0.06454642268217364,-0.043679627773907756,0.016522460092143008,0.006468136462320933
2013-03-01,-0.11303713598295362,-0.06855344694562607,0.04640085144134898,0.01580246466447814
2013-04-01,-0.11701484322314998,-0.06556680897717972,0.05425154577943421,0.017156258740249664
2013-05-01,-0.11800063031323434,-0.04833757977028896,0.05942900931573732,0.00988969771743867
2013-06-01,-0.11236816430923634,-0.04579287214872838,0.055869057562835986,0.008899069373433129
2013-07-01,-0.10979962807096347,-0.045443688317425575,0.05105528501686613,0.008369841349569437
2013-08-01,-0.11573323908337547,-0.05616579302216513,0.05580768966605996,0.012010757435964137
2013-09-01,-0.10486077380105481,-0.05651466170985474,0.04750922625947984,0.012392412078243811
2013-10-01,-0.09439920371830779,-0.06264004557457149,0.04028848992227127,0.015555246962840543
2013-11-01,-0.06042994137703672,-0.01792888686275777,0.017416361777062652,0.0012814615779678596
2013-12-01,-0.06395165197618458,0.04142742118860698,0.022000905845076857,0.0069762847674658
2014-01-01,-0.07530489653529952,0.03519204456454216,0.02927294463429161,0.005263534186777236
2014-02-01,-0.04856256963959835,0.04548439415754643,0.014731990716291847,0.009043838046139015
2014-03-01,-0.04252747871309302,0.04499696375361085,0.01119029457763667,0.0090286109051076
2014-04-01,-0.06575423472172422,0.0823219332155199,0.023722580044310892,0.0282388720366857
2014-05-01,-0.05661520457750068,0.075070607567948,0.017747492842690508,0.023731989746957997
2014-06-01,-0.024369172884972826,0.07522778661003904,0.003601327232200167,0.023147569492385972
2014-07-01,0.021831747190033852,0.10733721684797555,0.0027200852966265685,0.046477814534608156
2014-08-01,0.035087253420362396,0.11594524164877976,0.006289814755565051,0.05245250579979074
2014-09-01,0.03341988151759852,0.11726108590071811,0.0057183404705786305,0.0539369879057373
2014-10-01,0.029115097354166977,0.10897187849163294,0.004389024413817503,0.04691308096194112
2014-11-01,0.0300530251425436,0.10395012348304035,0.0047017639360087266,0.04116385239753579
2014-12-01,0.03406526407007837,0.1150024627177252,0.0055171135541734655,0.04664041646384176
2015-01-01,0.04335112781975487,0.17864853786811355,0.008422068527324663,0.09192603073687733
2015-02-01,0.04815105044475029,0.16413398120122674,0.010468151157157683,0.07487188346431577
2015-03-01,-0.0013409120596910495,0.17361640512860999,8.921616547717599e-06,0.10017075387955501
2015-04-01,-0.010335079004581802,0.20449649144104792,0.0005250953049125435,0.1278092514128862
2015-05-01,-0.02416482164551275,0.17771882773686426,0.0028242237402932033,0.09371532326592828
2015-06-01,-0.029453888858650013,0.18134239039737998,0.004200569771246706,0.09828802832521294
2015-07-01,-0.026320843871896607,0.1715023424499985,0.0033215595597003633,0.09245469421666877
2015-08-01,-0.028963039165894894,0.1712706346367242,0.003987832530764047,0.09326038341054027
2015-09-01,-0.02906634228229065,0.18709972150300136,0.004212884447527195,0.11699542728036362
2015-10-01,-0.019525390830471154,0.18538142342870034,0.001754777248588544,0.10544385752691952
2015-11-01,-0.03374075034369958,0.2096457719454835,0.005448539943865625,0.12428187062197765
2015-12-01,0.03503089049872203,0.2149759960060494,0.00479543297596515,0.10118964118199461
2016-01-01,0.027630145989932894,0.20211732291262857,0.003268626685715149,0.08894447707225697
2016-02-01,0.03769666746249561,0.22301714075823484,0.006432980324777315,0.11946053429167199
2016-03-01,0.053446301746847315,0.13114816579128424,0.013201379468197593,0.05882878946108236
2016-04-01,0.05298253819713977,0.13264455474191186,0.012917322427089343,0.06073081777574414
2016-05-01,0.10348080904601104,0.08446702829672705,0.049572108935623034,0.02713811755351453
2016-06-01,0.10176166984103682,0.06729616049768515,0.04618701266220838,0.017597244023233895
2016-07-01,0.10044460480454867,0.06120936023391344,0.04587429951149423,0.015009898883413704
2016-08-01,0.09898926537912453,0.06914175824191673,0.042705178428263324,0.01842128121952066
2016-09-01,0.09292401176189573,0.060212230088167146,0.035749442091424014,0.013663404485314808
2016-10-01,0.09254119725337645,0.060655855763439154,0.03414663922918342,0.01368097196702736
2016-11-01,0.10562761851532286,0.06999169692790366,0.042168977599167504,0.017618751741228015
2016-12-01,0.1404137081272961,0.08573126477361372,0.06914955657637785,0.024251942292698683
2017-01-01,0.1454558609619833,0.08119674002426504,0.07186878429068524,0.023467562670820456
2017-02-01,0.1682196518014083,0.07758354631108101,0.07799060000768666,0.02118793256858753
2017-03-01,0.15866353663485522,0.08405218554787716,0.07156046349677288,0.024382846712520372
2017-04-01,0.18551917474036778,0.03952246603195333,0.10545390137617137,0.006155448957038557
2017-05-01,0.19500698648558484,0.06158298652831689,0.11089043850596043,0.01575082180403393
2017-06-01,0.188232335577017,0.06412895467713946,0.0851155410116224,0.01817271759900811
2017-07-01,0.14442954223032642,0.040266283317398656,0.038979304235597895,0.007424932881384629
2017-08-01,0.1439332068480676,0.03411063942030141,0.03792233988122496,0.005283778082480564
2017-09-01,0.1439286461144243,0.03410060319830135,0.03792121203862044,0.005306776932081491
2017-10-01,0.15342318349212633,0.03936149949849908,0.043550867126626376,0.007429517040071422
2017-11-01,0.16502378621830446,0.026249508733773404,0.051633347831447685,0.0034469317908170137
2017-12-01,0.17385168565499035,0.01650472831684563,0.06976390346741831,0.0014581835351177533
2018-01-01,0.07138908717040932,0.013826450885032869,0.01827759620269025,0.00108015690927444
2018-02-01,0.05766044738006389,0.021209879616032823,0.012056354414185205,0.002515996565278519
2018-03-01,0.06043877445549709,0.021803267568142607,0.01462358759986924,0.0026414261090328987
2018-04-01,0.05578516673741015,0.02534667872709788,0.013864753765013824,0.0035997648920648557
2018-05-01,0.05962075185573501,0.03819375104773526,0.01595169884604306,0.00883124727053903
2018-06-01,0.06587426178462483,0.047816612237873486,0.019066943092406252,0.0139913856184841
2018-07-01,0.06698946796288398,0.04486731568945887,0.019418618225358807,0.01206061261966822
2018-08-01,0.06970534500805464,0.043807879064648,0.020417871663197106,0.011278116622632782
2018-09-01,0.06756927356964096,0.04145777802541489,0.01950860860866717,0.010130638930119316
2018-10-01,0.057170960684060364,0.039861725201233676,0.015413209699804453,0.010460191192699945
2018-11-01,0.04641749556656908,0.04115220110512884,0.011080212043553642,0.011241072787164592
2018-12-01,0.0021628764351538546,0.03932209510362419,3.60885136011623e-05,0.015206023293593055
2019-01-01,0.015655505407066846,0.030546326666306956,0.0017556497435049466,0.009413884446925227
2019-02-01,0.010923954606002893,0.009530987377319266,0.0008463973539311646,0.0009015507966119904
2019-03-01,0.000417129439442241,0.04163818822868857,1.2144599713910378e-06,0.014017585500800943
2019-04-01,0.017695527874730763,0.05072482498724976,0.0020838609483142603,0.017972160161997215
2019-05-01,0.027870405957979114,0.0684132733816511,0.00560756511107349,0.037474851510727915
2019-06-01,0.02795515815288065,0.07046902818749368,0.005609430660446243,0.03893433078197598
2019-07-01,0.026305868406913343,0.07864284553812888,0.005000127033712357,0.04834199598561217
2019-08-01,0.026236255804489742,0.07395395876002195,0.004763641024234603,0.04067948928851267
2019-09-01,0.03195450368176727,0.08745529329299641,0.00710799180054311,0.05960998756849488
2019-10-01,0.0312689050102629,0.07954462722020347,0.006650586668357904,0.04870206490665203
2019-11-01,0.019677081688814425,0.07069064931633774,0.0028833555238481955,0.04223292691958116
2019-12-01,-0.014248032337964003,0.05319066141293956,0.0018135153392993466,0.029555337630497766
2020-01-01,-0.013483274664118772,0.04349573608559359,0.0016074227898051888,0.020310902955188406
2020-02-01,-0.010956038064808295,0.04806981822901256,0.0009975899464950719,0.02347034078507834
2020-03-01,-0.007379596132989724,-0.0027937228773048323,0.00010724990126712934,1.931082410872409e-05
2020-04-01,-0.014761419265570883,-0.012553011408236642,0.00037756376281859337,0.0003149588795700641
2020-05-01,-0.019233674613695906,0.05099579151280796,0.0005406421279841958,0.0043312294412161815
2020-06-01,-0.013808601647914696,0.07122628521075992,0.00025420492467149536,0.00764709244715813
2020-07-01,-0.013923809641709518,0.06069845344639753,0.0002483250456864798,0.005142816021573088
2020-08-01,0.01853654764760781,0.040343053933907136,0.0004877533370191849,0.0023576768563328705
2020-09-01,-0.0022151360708936615,0.04426779949037928,7.816265887077115e-06,0.002804531612504911
2020-10-01,-0.005059328906253297,0.048714211627834056,3.992483146508699e-05,0.0032156192870927075
2020-11-01,0.007624249914954501,0.050162498033051055,9.925047598321576e-05,0.00313779189993773
2020-12-01,-0.017876296168209585,0.0318430441672461,0.0005731596486454857,0.001396324041438494
2021-01-01,0.020271005483503107,0.022012193137634303,0.0005878332918094788,0.0006604397247619045
2021-02-01,0.026208729777803794,0.01938239219979332,0.0009628975756838636,0.0005059655301209341
2021-03-01,0.017395250918190653,0.016703729322624074,0.0003804716955615162,0.00037465846332791937
2021-04-01,0.02631257832037913,0.01871958494521206,0.0007807778337880208,0.00046589955506897953
2021-05-01,0.025762026915843346,0.017160595245967164,0.0007474143493886418,0.00036834009693749003
2021-06-01,0.08760971224213547,0.0461181054318282,0.010178138137067857,0.002757221633425556
2021-07-01,0.03835496938926784,0.011729877390502408,0.0019717281533764117,0.00017419859120460602
2021-08-01,0.047547781036110244,0.012397041332735392,0.0031366409955433786,0.00019437745911932432
2021-09-01,0.047923738940476114,0.012110167113810747,0.0031407032332900066,0.0001846791777124997
2021-10-01,0.04567338696445723,0.013890794038322978,0.003253643129948735,0.00023712666517630783
2021-11-01,0.07531577409685716,0.0139005726173753,0.007869367337169772,0.00023933962794608029
2021-12-01,0.05430525165573947,0.013830632635604405,0.003976608780598644,0.0002399044921958029
2022-01-01,0.05091698037778415,0.028828228134017014,0.0035179653189403737,0.0009874269811711851
2022-02-01,0.05813910420348816,0.04421880324935821,0.004730615195182349,0.002302505871064426
2022-03-01,0.050324535335454466,0.051152498619309344,0.0032900588319266606,0.002834610195114224
2022-04-01,0.03489811531935484,0.039110797803292144,0.0015609277057020657,0.0016528996756667747
2022-05-01,0.029812214588830807,0.035364708674056146,0.0012588279520581067,0.0011849995071134783
2022-06-01,0.020016952432558906,0.05408750279811612,0.000603781161877015,0.0026945200555801825
2022-07-01,0.015799569598102678,0.05199925449369126,0.0003863087308853498,0.002502475414458281
2022-08-01,0.026191550714436466,0.048070910973235126,0.001134035249125021,0.0021813338135500534
2022-09-01,0.024815653055003335,0.030565686635280226,0.0010241672657757932,0.0008300712307630736
2022-10-01,0.028491888314069302,0.04419416414170993,0.0013619583750741852,0.0017301719231746049
2022-11-01,0.0265254980263071,0.045804000835303844,0.0011727359067715995,0.001831289785153073
2022-12-01,0.02706239436233323,0.04287724407899398,0.001222313464014096,0.001582758006049112
2023-01-01,0.022099834668334983,0.07005341990067242,0.0009201272072604678,0.0032042385240050888
2023-02-01,-0.012543589574493568,0.06696990619721106,0.0003283070095873272,0.002876924017092157
2023-03-01,-0.016267186541175434,0.20048805436169764,0.0011457033091709556,0.05235365575877375
2023-04-01,-0.0137987247990759,0.20918029496900875,0.001087980953500306,0.07517954165944093
2023-05-01,0.015429613810281786,0.08573260436999258,0.0013483591738158059,0.010433949172283864
2023-06-01,0.013495864310169747,0.02680705719962583,0.0011754611923864102,0.0010946433010163754
2023-07-01,-0.004319054793983995,0.05016022512003414,0.00012913958904886563,0.0038877623591056206
2023-08-01,-0.016221260928234924,0.10405750948779761,0.0015497205085610662,0.013309268274641139
2023-09-01,-0.008255663619086293,0.09891230608595647,0.00037445079564313717,0.012013620054696495
2023-10-01,-0.010091045645684138,0.07727589477765227,0.000565787923923963,0.006755661517450752
2023-11-01,-0.004432210935467218,0.07899069097658218,0.00010517729164631987,0.006958746355861505
2023-12-01,0.005874569525542211,0.14969493453127952,0.0001686155433492057,0.0180167518039056
2024-01-01,-0.012200300645661428,0.1533839326865736,0.0007806320983933784,0.018799456863589206
2024-02-01,-0.01441133997377986,0.14849900469415683,0.001093801730347965,0.01756992548732176
2024-03-01,-0.012688934243879244,0.15186918131569724,0.0008524559011403772,0.01777059649549892
2024-04-01,-0.013307428528617667,0.15543047791971915,0.0009358651559622942,0.018444130425844082
2024-05-01,-0.01369215804746246,0.10913126828585851,0.0009905198679726543,0.006381793598308184
2024-06-01,-0.06691941583278893,-0.1732739138717609,0.02329506509456593,0.03197280478419636
2024-07-01,-0.035778887063771095,-0.03667821393889129,0.00767141617114413,0.0015738919429759894
2024-08-01,-0.044147350159634675,-0.034482047157470476,0.011515844725496155,0.0020976401593453915
2024-09-01,-0.04427906628929513,-0.033633851977069716,0.009021571822250302,0.0015540692169091997
2024-10-01,-0.05774842884335833,0.004676724697972577,0.013330858201304415,3.583609974342877e-05
2024-11-01,-0.05674939248671382,0.0014164681001935292,0.012833219240817017,3.2666282181579812e-06
2024-12-01,-0.07084548202360326,-0.051036284613453164,0.018976622139803393,0.004794872788752097
2025-01-01,-0.05801331226994157,-0.05153570256422665,0.011620432041945941,0.004467721238007557
2025-02-01,-0.06228405770966497,-0.05228333703196164,0.013180817618043267,0.004597582050252323
2025-03-01,-0.06239434652081517,-0.07865326711420753,0.016610594941551773,0.01432747358015045
2025-04-01,-0.06861646838534571,-0.08069177565031502,0.021406031717137033,0.01499249550420878
2025-05-01,-0.07178009305865403,-0.08299881273819962,0.020899484347489266,0.01578941167647998
